fullname,party,starttime,endtime,chair,secs,secsgt60,chairparty,chairname,copartisan,timeofday,leadshipparty,coarseparty,pm,spkrintpos,chairintpos,spkrordpos,chairordpos,intposdif,ordposdif,leftspkr,leftchair,cobloc,debatetype,debate,female
Mogens Lykketoft,S,2014-10-09T11:54:15Z,2014-10-09T11:54:18Z,1,3,0,S,Mogens Lykketoft,NA,11.9041666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Maja Panduro,S,2014-10-09T11:54:18Z,2014-10-09T11:55:36Z,0,78,1,S,Mogens Lykketoft,1,11.905,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2014,1
Mogens Lykketoft,S,2014-10-09T11:55:36Z,2014-10-09T11:55:46Z,1,10,0,S,Mogens Lykketoft,NA,11.9266666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Martin Geertsen,V,2014-10-09T11:55:46Z,2014-10-09T11:56:47Z,0,61,1,S,Mogens Lykketoft,0,11.9294444444444,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2014,0
Mogens Lykketoft,S,2014-10-09T11:56:47Z,2014-10-09T11:56:49Z,1,2,0,S,Mogens Lykketoft,NA,11.9463888888889,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Maja Panduro,S,2014-10-09T11:56:49Z,2014-10-09T11:57:54Z,0,65,1,S,Mogens Lykketoft,1,11.9469444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2014,1
Mogens Lykketoft,S,2014-10-09T11:57:54Z,2014-10-09T11:57:58Z,1,4,0,S,Mogens Lykketoft,NA,11.965,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Martin Geertsen,V,2014-10-09T11:57:58Z,2014-10-09T11:58:24Z,0,26,0,S,Mogens Lykketoft,0,11.9661111111111,1,V,0,7.35021786492375,3.84190579317813,7,3,3.50831207174562,4,0,1,0,Opening,Opening 2014,0
Mogens Lykketoft,S,2014-10-09T11:58:24Z,2014-10-09T11:58:27Z,1,3,0,S,Mogens Lykketoft,NA,11.9733333333333,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Maja Panduro,S,2014-10-09T11:58:27Z,2014-10-09T11:59:22Z,0,55,0,S,Mogens Lykketoft,1,11.9741666666667,1,S,0,3.84190579317813,3.84190579317813,3,3,0,0,1,1,1,Opening,Opening 2014,1
Mogens Lykketoft,S,2014-10-09T11:59:22Z,2014-10-09T11:59:37Z,1,15,0,S,Mogens Lykketoft,NA,11.9894444444444,1,S,0,3.84190579317813,3.84190579317813,3,3,NA,NA,1,1,NA,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:00:00Z,2014-10-09T13:00:20Z,1,20,0,V,Bertel Haarder,NA,13,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:00:20Z,2014-10-09T13:11:47Z,0,687,1,V,Bertel Haarder,0,13.0055555555556,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:11:47Z,2014-10-09T13:11:51Z,1,4,0,V,Bertel Haarder,NA,13.1963888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Maja Panduro,S,2014-10-09T13:11:51Z,2014-10-09T13:12:26Z,0,35,0,V,Bertel Haarder,0,13.1975,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:12:26Z,2014-10-09T13:12:27Z,1,1,0,V,Bertel Haarder,NA,13.2072222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:12:27Z,2014-10-09T13:13:07Z,0,40,0,V,Bertel Haarder,0,13.2075,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:13:07Z,2014-10-09T13:13:08Z,1,1,0,V,Bertel Haarder,NA,13.2186111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Maja Panduro,S,2014-10-09T13:13:08Z,2014-10-09T13:13:47Z,0,39,0,V,Bertel Haarder,0,13.2188888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:13:47Z,2014-10-09T13:13:48Z,1,1,0,V,Bertel Haarder,NA,13.2297222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:13:48Z,2014-10-09T13:15:05Z,0,77,1,V,Bertel Haarder,0,13.23,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:15:05Z,2014-10-09T13:15:08Z,1,3,0,V,Bertel Haarder,NA,13.2513888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Camilla Hersom,RV,2014-10-09T13:15:08Z,2014-10-09T13:15:31Z,0,23,0,V,Bertel Haarder,0,13.2522222222222,1,RV,0,5.01054384017758,7.35021786492375,4,7,2.33967402474617,3,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:15:31Z,2014-10-09T13:15:33Z,1,2,0,V,Bertel Haarder,NA,13.2586111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:15:33Z,2014-10-09T13:16:43Z,0,70,1,V,Bertel Haarder,0,13.2591666666667,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:16:43Z,2014-10-09T13:16:46Z,1,3,0,V,Bertel Haarder,NA,13.2786111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Camilla Hersom,RV,2014-10-09T13:16:46Z,2014-10-09T13:17:04Z,0,18,0,V,Bertel Haarder,0,13.2794444444444,1,RV,0,5.01054384017758,7.35021786492375,4,7,2.33967402474617,3,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:17:04Z,2014-10-09T13:17:06Z,1,2,0,V,Bertel Haarder,NA,13.2844444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:17:06Z,2014-10-09T13:18:15Z,0,69,1,V,Bertel Haarder,0,13.285,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:18:15Z,2014-10-09T13:18:19Z,1,4,0,V,Bertel Haarder,NA,13.3041666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Pia Olsen Dyhr,SF,2014-10-09T13:18:19Z,2014-10-09T13:19:03Z,0,44,0,V,Bertel Haarder,0,13.3052777777778,1,SF,0,2.78551532033426,7.35021786492375,2,7,4.56470254458949,5,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:19:03Z,2014-10-09T13:19:04Z,1,1,0,V,Bertel Haarder,NA,13.3175,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:19:04Z,2014-10-09T13:19:58Z,0,54,0,V,Bertel Haarder,0,13.3177777777778,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:19:58Z,2014-10-09T13:19:59Z,1,1,0,V,Bertel Haarder,NA,13.3327777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Pia Olsen Dyhr,SF,2014-10-09T13:19:59Z,2014-10-09T13:20:43Z,0,44,0,V,Bertel Haarder,0,13.3330555555556,1,SF,0,2.78551532033426,7.35021786492375,2,7,4.56470254458949,5,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:20:43Z,2014-10-09T13:20:44Z,1,1,0,V,Bertel Haarder,NA,13.3452777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:20:44Z,2014-10-09T13:21:49Z,0,65,1,V,Bertel Haarder,0,13.3455555555556,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:21:49Z,2014-10-09T13:21:50Z,1,1,0,V,Bertel Haarder,NA,13.3636111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Finn Soerensen,EL,2014-10-09T13:21:50Z,2014-10-09T13:22:35Z,0,45,0,V,Bertel Haarder,0,13.3638888888889,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:22:35Z,2014-10-09T13:22:36Z,1,1,0,V,Bertel Haarder,NA,13.3763888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:22:36Z,2014-10-09T13:23:32Z,0,56,0,V,Bertel Haarder,0,13.3766666666667,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:23:32Z,2014-10-09T13:23:33Z,1,1,0,V,Bertel Haarder,NA,13.3922222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Finn Soerensen,EL,2014-10-09T13:23:33Z,2014-10-09T13:24:16Z,0,43,0,V,Bertel Haarder,0,13.3925,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:24:16Z,2014-10-09T13:24:17Z,1,1,0,V,Bertel Haarder,NA,13.4044444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:24:17Z,2014-10-09T13:25:09Z,0,52,0,V,Bertel Haarder,0,13.4047222222222,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:25:09Z,2014-10-09T13:25:13Z,1,4,0,V,Bertel Haarder,NA,13.4191666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Ole Birk Olesen,LA,2014-10-09T13:25:13Z,2014-10-09T13:26:04Z,0,51,0,V,Bertel Haarder,0,13.4202777777778,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:26:04Z,2014-10-09T13:26:05Z,1,1,0,V,Bertel Haarder,NA,13.4344444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:26:05Z,2014-10-09T13:27:29Z,0,84,1,V,Bertel Haarder,0,13.4347222222222,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:27:29Z,2014-10-09T13:27:30Z,1,1,0,V,Bertel Haarder,NA,13.4580555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Ole Birk Olesen,LA,2014-10-09T13:27:30Z,2014-10-09T13:28:21Z,0,51,0,V,Bertel Haarder,0,13.4583333333333,1,LA,0,7.13892145369285,7.35021786492375,5,7,0.211296411230899,2,0,0,1,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:28:21Z,2014-10-09T13:28:22Z,1,1,0,V,Bertel Haarder,NA,13.4725,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:28:22Z,2014-10-09T13:29:11Z,0,49,0,V,Bertel Haarder,0,13.4727777777778,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:29:11Z,2014-10-09T13:29:15Z,1,4,0,V,Bertel Haarder,NA,13.4863888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lene Espersen,KF,2014-10-09T13:29:15Z,2014-10-09T13:30:04Z,0,49,0,V,Bertel Haarder,0,13.4875,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:30:04Z,2014-10-09T13:30:05Z,1,1,0,V,Bertel Haarder,NA,13.5011111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:30:05Z,2014-10-09T13:31:34Z,0,89,1,V,Bertel Haarder,0,13.5013888888889,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:31:34Z,2014-10-09T13:31:35Z,1,1,0,V,Bertel Haarder,NA,13.5261111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lene Espersen,KF,2014-10-09T13:31:35Z,2014-10-09T13:31:55Z,0,20,0,V,Bertel Haarder,0,13.5263888888889,1,KF,0,7.23338916806254,7.35021786492375,6,7,0.116828696861212,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:31:55Z,2014-10-09T13:31:57Z,1,2,0,V,Bertel Haarder,NA,13.5319444444444,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:31:57Z,2014-10-09T13:32:35Z,0,38,0,V,Bertel Haarder,0,13.5325,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:32:35Z,2014-10-09T13:32:37Z,1,2,0,V,Bertel Haarder,NA,13.5430555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Ole Haekkerup,S,2014-10-09T13:32:37Z,2014-10-09T13:33:27Z,0,50,0,V,Bertel Haarder,0,13.5436111111111,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:33:27Z,2014-10-09T13:33:28Z,1,1,0,V,Bertel Haarder,NA,13.5575,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:33:28Z,2014-10-09T13:34:44Z,0,76,1,V,Bertel Haarder,0,13.5577777777778,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:34:44Z,2014-10-09T13:34:45Z,1,1,0,V,Bertel Haarder,NA,13.5788888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Ole Haekkerup,S,2014-10-09T13:34:45Z,2014-10-09T13:35:12Z,0,27,0,V,Bertel Haarder,0,13.5791666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:35:12Z,2014-10-09T13:35:13Z,1,1,0,V,Bertel Haarder,NA,13.5866666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:35:13Z,2014-10-09T13:36:20Z,0,67,1,V,Bertel Haarder,0,13.5869444444444,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:36:20Z,2014-10-09T13:36:23Z,1,3,0,V,Bertel Haarder,NA,13.6055555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lotte Rod,RV,2014-10-09T13:36:23Z,2014-10-09T13:36:56Z,0,33,0,V,Bertel Haarder,0,13.6063888888889,1,RV,0,5.01054384017758,7.35021786492375,4,7,2.33967402474617,3,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:36:56Z,2014-10-09T13:36:57Z,1,1,0,V,Bertel Haarder,NA,13.6155555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:36:57Z,2014-10-09T13:37:50Z,0,53,0,V,Bertel Haarder,0,13.6158333333333,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:37:50Z,2014-10-09T13:37:52Z,1,2,0,V,Bertel Haarder,NA,13.6305555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lotte Rod,RV,2014-10-09T13:37:52Z,2014-10-09T13:38:02Z,0,10,0,V,Bertel Haarder,0,13.6311111111111,1,RV,0,5.01054384017758,7.35021786492375,4,7,2.33967402474617,3,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:38:02Z,2014-10-09T13:38:03Z,1,1,0,V,Bertel Haarder,NA,13.6338888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:38:03Z,2014-10-09T13:38:36Z,0,33,0,V,Bertel Haarder,0,13.6341666666667,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:38:36Z,2014-10-09T13:38:39Z,1,3,0,V,Bertel Haarder,NA,13.6433333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Trine Bramsen,S,2014-10-09T13:38:39Z,2014-10-09T13:39:02Z,0,23,0,V,Bertel Haarder,0,13.6441666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:39:02Z,2014-10-09T13:39:03Z,1,1,0,V,Bertel Haarder,NA,13.6505555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:39:03Z,2014-10-09T13:40:07Z,0,64,1,V,Bertel Haarder,0,13.6508333333333,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:40:07Z,2014-10-09T13:40:08Z,1,1,0,V,Bertel Haarder,NA,13.6686111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Trine Bramsen,S,2014-10-09T13:40:08Z,2014-10-09T13:40:22Z,0,14,0,V,Bertel Haarder,0,13.6688888888889,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:40:22Z,2014-10-09T13:40:23Z,1,1,0,V,Bertel Haarder,NA,13.6727777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:40:23Z,2014-10-09T13:40:58Z,0,35,0,V,Bertel Haarder,0,13.6730555555556,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:40:58Z,2014-10-09T13:41:03Z,1,5,0,V,Bertel Haarder,NA,13.6827777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Karin Gaardsted,S,2014-10-09T13:41:03Z,2014-10-09T13:41:45Z,0,42,0,V,Bertel Haarder,0,13.6841666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:41:45Z,2014-10-09T13:41:46Z,1,1,0,V,Bertel Haarder,NA,13.6958333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:41:46Z,2014-10-09T13:42:51Z,0,65,1,V,Bertel Haarder,0,13.6961111111111,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:42:51Z,2014-10-09T13:42:53Z,1,2,0,V,Bertel Haarder,NA,13.7141666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Karin Gaardsted,S,2014-10-09T13:42:53Z,2014-10-09T13:43:23Z,0,30,0,V,Bertel Haarder,0,13.7147222222222,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:43:23Z,2014-10-09T13:43:24Z,1,1,0,V,Bertel Haarder,NA,13.7230555555556,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:43:24Z,2014-10-09T13:44:21Z,0,57,0,V,Bertel Haarder,0,13.7233333333333,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:44:21Z,2014-10-09T13:44:24Z,1,3,0,V,Bertel Haarder,NA,13.7391666666667,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lisbeth Bech Poulsen,SF,2014-10-09T13:44:24Z,2014-10-09T13:45:30Z,0,66,1,V,Bertel Haarder,0,13.74,1,SF,0,2.78551532033426,7.35021786492375,2,7,4.56470254458949,5,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:45:30Z,2014-10-09T13:45:31Z,1,1,0,V,Bertel Haarder,NA,13.7583333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:45:31Z,2014-10-09T13:46:38Z,0,67,1,V,Bertel Haarder,0,13.7586111111111,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:46:38Z,2014-10-09T13:46:40Z,1,2,0,V,Bertel Haarder,NA,13.7772222222222,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Lisbeth Bech Poulsen,SF,2014-10-09T13:46:40Z,2014-10-09T13:47:33Z,0,53,0,V,Bertel Haarder,0,13.7777777777778,1,SF,0,2.78551532033426,7.35021786492375,2,7,4.56470254458949,5,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:47:33Z,2014-10-09T13:47:34Z,1,1,0,V,Bertel Haarder,NA,13.7925,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:47:34Z,2014-10-09T13:48:30Z,0,56,0,V,Bertel Haarder,0,13.7927777777778,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:48:30Z,2014-10-09T13:48:32Z,1,2,0,V,Bertel Haarder,NA,13.8083333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Christian Juhl,EL,2014-10-09T13:48:32Z,2014-10-09T13:49:42Z,0,70,1,V,Bertel Haarder,0,13.8088888888889,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:49:42Z,2014-10-09T13:49:43Z,1,1,0,V,Bertel Haarder,NA,13.8283333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:49:43Z,2014-10-09T13:51:13Z,0,90,1,V,Bertel Haarder,0,13.8286111111111,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:51:13Z,2014-10-09T13:51:14Z,1,1,0,V,Bertel Haarder,NA,13.8536111111111,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Christian Juhl,EL,2014-10-09T13:51:14Z,2014-10-09T13:52:22Z,0,68,1,V,Bertel Haarder,0,13.8538888888889,1,EL,0,1.49210822998873,7.35021786492375,1,7,5.85810963493502,6,1,0,0,Opening,Opening 2014,0
Bertel Haarder,V,2014-10-09T13:52:22Z,2014-10-09T13:52:22Z,1,0,0,V,Bertel Haarder,NA,13.8727777777778,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Kristian Thulesen Dahl,DF,2014-10-09T13:52:22Z,2014-10-09T13:53:54Z,0,92,1,V,Bertel Haarder,0,13.8727777777778,1,DF,0,7.74295190713101,7.35021786492375,8,7,0.392734042207264,1,0,0,1,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:53:54Z,2014-10-09T13:53:57Z,1,3,0,V,Bertel Haarder,NA,13.8983333333333,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
Mette Reissmann,S,2014-10-09T13:53:57Z,2014-10-09T13:54:41Z,0,44,0,V,Bertel Haarder,0,13.8991666666667,1,S,0,3.84190579317813,7.35021786492375,3,7,3.50831207174562,4,1,0,0,Opening,Opening 2014,1
Bertel Haarder,V,2014-10-09T13:54:41Z,2014-10-09T13:54:42Z,1,1,0,V,Bertel Haarder,NA,13.9113888888889,1,V,0,7.35021786492375,7.35021786492375,7,7,NA,NA,0,0,NA,Opening,Opening 2014,0
